KE_TITLE,KE_CHUNK,MESH_TITLE,SCORE
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
"Decreased, neural progenitor cell adhesion to laminin",neural progenitor cell adhesion,Neural Cell Adhesion Molecules,0.8145480751991272
"Decreased, neural progenitor cell adhesion to laminin",neural progenitor cell adhesion,"Cell Adhesion Molecules, Neuronal",0.7445155382156372
"Decreased, neural progenitor cell adhesion to laminin",neural progenitor cell adhesion,"Cell Adhesion Molecules, Neuron-Glia",0.7240632772445679
"Disturbed, radial glia cell alignment and migration",Disturbed,"Reflex, Abnormal",0.5201000571250916
"Disturbed, radial glia cell alignment and migration",Disturbed,Tears,0.4990744888782501
"Disturbed, radial glia cell alignment and migration",Disturbed,Frustration,0.48406240344047546
"Disturbed, radial glia cell alignment and migration",radial glia cell alignment and migration,Astrocytes,0.6250475645065308
"Disturbed, radial glia cell alignment and migration",radial glia cell alignment and migration,"Cell Adhesion Molecules, Neuron-Glia",0.5875540971755981
"Disturbed, radial glia cell alignment and migration",radial glia cell alignment and migration,Retinal Ganglion Cells,0.5696398019790649
"Decreased, Ovarian E2",Decreased,Down-Regulation,0.5955098867416382
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
"Decreased, radial glia cell density",radial glia cell density,Radial Basis Function Networks,0.6480163931846619
"Decreased, radial glia cell density",radial glia cell density,Glial Cell Line-Derived Neurotrophic Factor Receptors,0.5972499847412109
"Decreased, radial glia cell density",radial glia cell density,Retinal Ganglion Cells,0.5849503874778748
"Disturbed, radial glia cell alignment and migration",Disturbed,"Reflex, Abnormal",0.5201000571250916
"Disturbed, radial glia cell alignment and migration",Disturbed,Tears,0.4990744888782501
"Disturbed, radial glia cell alignment and migration",Disturbed,Frustration,0.48406240344047546
"Disturbed, cortical architecture",cortical architecture,Cerebral Cortex,0.7226138114929199
"Disturbed, cortical architecture",cortical architecture,Neocortex,0.7181932926177979
"Disturbed, cortical architecture",cortical architecture,Malformations of Cortical Development,0.7114660739898682
"Altered, Protein Production",Altered,Motion,0.5078632235527039
"Altered, Protein Production",Altered,Phenotype,0.4902048110961914
"Altered, Protein Production",Altered,Disease,0.4882095456123352
"Altered, cholesterol metabolism",cholesterol metabolism,Cholesterol,0.8725415468215942
"Altered, cholesterol metabolism",cholesterol metabolism,Cholesterol Esters,0.7892339825630188
"Altered, cholesterol metabolism",cholesterol metabolism,"Cholesterol, Dietary",0.7889187335968018
"Decreased, Ovarian E2",Decreased,Down-Regulation,0.5955098867416382
"Decreased, Ovarian E2",Decreased,Deceleration,0.49383389949798584
"Decreased, Ovarian E2",Decreased,Down Syndrome,0.46946007013320923
"Decreased, oligodendrocyte differentiation",oligodendrocyte differentiation,Oligodendrocyte Precursor Cells,0.9462757110595703
"Decreased, oligodendrocyte differentiation",oligodendrocyte differentiation,Oligodendroglia,0.8698816299438477
"Decreased, oligodendrocyte differentiation",oligodendrocyte differentiation,Oligodendrocyte Transcription Factor 2,0.786339521408081
Increased fat mass,Increased fat mass,Fat Body,0.8147249221801758
Increased fat mass,Increased fat mass,Overweight,0.7269694805145264
Increased fat mass,Increased fat mass,"Diet, High-Fat",0.7076524496078491
Estrogen receptor alpha inactivation,Estrogen receptor alpha inactivation,Estrogen Receptor alpha,0.7701734304428101
Estrogen receptor alpha inactivation,Estrogen receptor alpha inactivation,Estrogen Receptor Antagonists,0.764636754989624
Estrogen receptor alpha inactivation,Estrogen receptor alpha inactivation,Estrogen Antagonists,0.7405146360397339
Increased adipocyte size,Increased adipocyte size,Adipogenesis,0.812526524066925
Increased adipocyte size,Increased adipocyte size,Adipocytes,0.8003103733062744
Increased adipocyte size,Increased adipocyte size,Adiposity,0.7632705569267273
Increased adipocyte numbers,Increased adipocyte,Adipogenesis,0.8324754238128662
Increased adipocyte numbers,Increased adipocyte,Adipocytes,0.8237817287445068
Increased adipocyte numbers,Increased adipocyte,Adipose Tissue,0.79402756690979
Metabolically unhealthy Obesity,unhealthy Obesity,Obesity,0.7931878566741943
Metabolically unhealthy Obesity,unhealthy Obesity,"Obesity, Morbid",0.6678042411804199
Metabolically unhealthy Obesity,unhealthy Obesity,Overweight,0.6627228856086731
"N/A, Methemoglobinemia, decreased hemoglobin, hematocrit, red blood cell number",N/A,Nectria,0.4902782738208771
"N/A, Methemoglobinemia, decreased hemoglobin, hematocrit, red blood cell number",N/A,NAD,0.47868645191192627
"N/A, Methemoglobinemia, decreased hemoglobin, hematocrit, red blood cell number",N/A,"RNA, Nuclear",0.4784536361694336
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",Parent compound,Phenol,0.4982754588127136
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",Parent compound,Propiophenones,0.4714265465736389
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",Parent compound,Phenazines,0.46709364652633667
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",converted,Gene Conversion,0.5628362894058228
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",converted,Adoption,0.5386287569999695
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",converted,Conversion Disorder,0.5197478532791138
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",reactive metabolite and forms,Reactive Oxygen Species,0.7309681177139282
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",reactive metabolite and forms,Oxidative Stress,0.6817313432693481
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",reactive metabolite and forms,Oxidants,0.6705200672149658
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",free,Free Association,0.7050206661224365
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",free,Freedom,0.6574510335922241
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",free,"Culture Media, Serum-Free",0.5021553039550781
"Inhibition, Fatty acid oxidation ",oxidation,Oxidation-Reduction,0.8183798789978027
"Inhibition, Fatty acid oxidation ",oxidation,Oxidants,0.7099776864051819
"Inhibition, Fatty acid oxidation ",oxidation,Oxidative Coupling,0.7003617286682129
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",heme iron,Heme,0.8140541315078735
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",heme iron,Iron,0.7673500776290894
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",heme iron,Iron Compounds,0.7172225713729858
"Failure in gamma-glutamyl carboxylation of  clotting factors II, VII, IX and X, Under carboxylation of clotting factors (e.g., des-gamma-carboxy prothrombin) ",II,COUP Transcription Factor II,0.6114813089370728
"Failure in gamma-glutamyl carboxylation of  clotting factors II, VII, IX and X, Under carboxylation of clotting factors (e.g., des-gamma-carboxy prothrombin) ",II,World War II,0.544499397277832
"Failure in gamma-glutamyl carboxylation of  clotting factors II, VII, IX and X, Under carboxylation of clotting factors (e.g., des-gamma-carboxy prothrombin) ",II,C2 Domains,0.5335957407951355
"Formation, Formation of hemoglobin adducts",hemoglobin,Hemoglobins,0.9252363443374634
"Formation, Formation of hemoglobin adducts",hemoglobin,Hemoglobin H,0.9242599010467529
"Formation, Formation of hemoglobin adducts",hemoglobin,Hemoglobin A,0.8884973526000977
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",III,Angiotensin III,0.6112849712371826
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",III,"Clinical Trials, Phase III as Topic",0.6034647822380066
"N/A, Parent compound is converted to the reactive metabolite and forms free radicals leading to oxidation of heme iron(II) in hemoglobin to iron(III)",III,3T3 Cells,0.5967158079147339
increased lipid accumulation,increased lipid accumulation,Lipid Accumulation Product,0.8475314378738403
increased lipid accumulation,increased lipid accumulation,Lipid Metabolism Disorders,0.6970972418785095
increased lipid accumulation,increased lipid accumulation,Lipogenesis,0.6892237067222595
Increased pro-inflammatory cytokine expression,Increased pro-inflammatory cytokine expression,Cytokines,0.6977681517601013
Increased pro-inflammatory cytokine expression,Increased pro-inflammatory cytokine expression,Inflammation Mediators,0.6918095350265503
Increased pro-inflammatory cytokine expression,Increased pro-inflammatory cytokine expression,"Receptors, Cytokine",0.5939187407493591
"Increase, Ecdysone receptor hyperactivation",Increase,Up-Regulation,0.6163897514343262
"Increase, Ecdysone receptor hyperactivation",Increase,Cell Enlargement,0.5922842621803284
"Increase, Ecdysone receptor hyperactivation",Increase,Acceleration,0.5545346736907959
"Increase, Androgen receptor protein expression/abundance",Androgen receptor protein expression/abundance,Androgen-Binding Protein,0.7826011180877686
"Increase, Androgen receptor protein expression/abundance",Androgen receptor protein expression/abundance,"Receptors, Androgen",0.7307553887367249
"Increase, Androgen receptor protein expression/abundance",Androgen receptor protein expression/abundance,Constitutive Androstane Receptor,0.6816708445549011
Prostate cancer,Prostate cancer,Prostate,0.8334596753120422
Prostate cancer,Prostate cancer,Prostatein,0.8120968341827393
Prostate cancer,Prostate cancer,Prostate-Specific Antigen,0.7768304347991943
prostatic intraepithelial neoplasia,prostatic intraepithelial neoplasia,Prostatic Intraepithelial Neoplasia,1.0
prostatic intraepithelial neoplasia,prostatic intraepithelial neoplasia,Prostatic Neoplasms,0.7388007640838623
prostatic intraepithelial neoplasia,prostatic intraepithelial neoplasia,Penile Neoplasms,0.7067452073097229
"Reduction, Eggshell thickness",Reduction,Reducing Agents,0.7390654683113098
"Reduction, Eggshell thickness",Reduction,"Diet, Reducing",0.5959726572036743
"Reduction, Eggshell thickness",Reduction,Harm Reduction,0.5456464290618896
"Reduction, the ratio of 17beta-estradiol/11-Keto Testosterone in plasma ",ratio,Odds Ratio,0.6177163124084473
"Reduction, the ratio of 17beta-estradiol/11-Keto Testosterone in plasma ",ratio,Sex Ratio,0.5933287143707275
"Reduction, the ratio of 17beta-estradiol/11-Keto Testosterone in plasma ",ratio,Radius,0.5250635743141174
"Reduction, the ratio of 17beta-estradiol/11-Keto Testosterone in plasma ",17beta-estradiol/11-Keto Testosterone,17-Ketosteroids,0.7046065330505371
"Reduction, the ratio of 17beta-estradiol/11-Keto Testosterone in plasma ",17beta-estradiol/11-Keto Testosterone,Epitestosterone,0.698432445526123
"Reduction, the ratio of 17beta-estradiol/11-Keto Testosterone in plasma ",17beta-estradiol/11-Keto Testosterone,"Androstane-3,17-diol",0.6967591047286987
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma,0.9999997615814209
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma Volume,0.8285790681838989
"Decreased, Prostaglandin F2alpha concentration, plasma ",plasma,Plasma Exchange,0.7343828082084656
"Bile accumulation, Pathological condition",Bile accumulation,Bile,0.8686431646347046
"Bile accumulation, Pathological condition",Bile accumulation,Bile Reflux,0.7991540431976318
"Bile accumulation, Pathological condition",Bile accumulation,Bile Ducts,0.7920436859130859
"Bile accumulation, Pathological condition",Pathological condition,Pathologic Processes,0.8062155842781067
"Bile accumulation, Pathological condition",Pathological condition,Pathology,0.779178261756897
"Bile accumulation, Pathological condition",Pathological condition,"Pathological Conditions, Signs and Symptoms",0.7459621429443359
"Disruption, Intracellular calcium mobilization",Disruption,Tears,0.5627393126487732
"Disruption, Intracellular calcium mobilization",Disruption,Disasters,0.5084465742111206
"Disruption, Intracellular calcium mobilization",Disruption,Shock,0.48892897367477417
"Disruption, Estrogen receptor",Estrogen receptor,"Receptors, Estrogen",0.878462553024292
"Disruption, Estrogen receptor",Estrogen receptor,"Receptors, Estradiol",0.8741514682769775
"Disruption, Estrogen receptor",Estrogen receptor,Estrogen Receptor alpha,0.8682475686073303
"Hemostasis, Depletion from blood of fully functional carboxylated clotting factors",Depletion,Lymphocyte Depletion,0.6898884177207947
"Hemostasis, Depletion from blood of fully functional carboxylated clotting factors",Depletion,Ozone Depletion,0.6270573139190674
"Hemostasis, Depletion from blood of fully functional carboxylated clotting factors",Depletion,Dehydration,0.5733026266098022
"Depletion, Ectoplasmic specialization (ES)",Ectoplasmic specialization,Ectogenesis,0.6316331624984741
"Depletion, Ectoplasmic specialization (ES)",Ectoplasmic specialization,Endoplasmic Reticulum,0.6146569848060608
"Depletion, Ectoplasmic specialization (ES)",Ectoplasmic specialization,Cytoplasmic Structures,0.5680449604988098
"Depletion, Ectoplasmic specialization (ES)",ES,Escin,0.6772396564483643
"Depletion, Ectoplasmic specialization (ES)",ES,Exposome,0.5697775483131409
"Depletion, Ectoplasmic specialization (ES)",ES,Esculin,0.5146813988685608
Impaired insulin signaling,Impaired insulin,Insulin Resistance,0.8309513926506042
